ID,Name,Category,Price
5427,Item 5427,Electronics,173.09
5428,Item 5428,Clothing,817.41
5429,Item 5429,Garden,24.87
5430,Item 5430,Beauty,464.99
5431,Item 5431,Health,356.66
5432,Item 5432,Electronics,556.5
5433,Item 5433,Toys,67.6
5434,Item 5434,Beauty,141.78
5435,Item 5435,Clothing,669.47
5436,Item 5436,Clothing,838.39
5437,Item 5437,Health,375.7
5438,Item 5438,Home,731.4
5439,Item 5439,Clothing,781.18
5440,Item 5440,Sports,273.16
5441,Item 5441,Sports,202.15
5442,Item 5442,Garden,339.17
5443,Item 5443,Home,96.32
5444,Item 5444,Health,578.6
5445,Item 5445,Electronics,52.36
5446,Item 5446,Toys,220.5
5447,Item 5447,Electronics,451.21
5448,Item 5448,Clothing,634.86
5449,Item 5449,Toys,488.85
5450,Item 5450,Home,896.35
5451,Item 5451,Toys,513.41
5452,Item 5452,Toys,190.09
5453,Item 5453,Electronics,574.34
5454,Item 5454,Health,778.43
5455,Item 5455,Health,744.35
5456,Item 5456,Food,925.15
5457,Item 5457,Beauty,889.96
5458,Item 5458,Home,763.64
5459,Item 5459,Health,160.18
5460,Item 5460,Garden,953.29
5461,Item 5461,Books,877.2
5462,Item 5462,Sports,290.26
5463,Item 5463,Health,158.66
5464,Item 5464,Beauty,847.47
5465,Item 5465,Health,236.71
5466,Item 5466,Books,525.14
5467,Item 5467,Books,132.15
5468,Item 5468,Clothing,113.64
5469,Item 5469,Sports,250.5
5470,Item 5470,Food,423.73
5471,Item 5471,Sports,783.88
5472,Item 5472,Home,827.82
5473,Item 5473,Health,676.24
5474,Item 5474,Clothing,622.47
5475,Item 5475,Sports,791.7
5476,Item 5476,Beauty,21.99
5477,Item 5477,Home,571.01
5478,Item 5478,Beauty,878.47
5479,Item 5479,Beauty,537.93
5480,Item 5480,Health,93.03
5481,Item 5481,Garden,171.21
5482,Item 5482,Health,666.4
5483,Item 5483,Sports,164.39
5484,Item 5484,Garden,479.37
5485,Item 5485,Beauty,985.68
5486,Item 5486,Sports,221.41
5487,Item 5487,Garden,916.03
5488,Item 5488,Garden,219.33
5489,Item 5489,Electronics,549.16
5490,Item 5490,Toys,287.54
5491,Item 5491,Beauty,926.03
5492,Item 5492,Sports,763.9
5493,Item 5493,Clothing,786.0
5494,Item 5494,Books,463.28
5495,Item 5495,Electronics,711.69
5496,Item 5496,Home,524.17
5497,Item 5497,Sports,136.42
5498,Item 5498,Clothing,631.66
5499,Item 5499,Home,969.38
5500,Item 5500,Garden,170.95
5501,Item 5501,Home,960.09
5502,Item 5502,Beauty,298.95
5503,Item 5503,Home,545.93
5504,Item 5504,Books,483.63
5505,Item 5505,Clothing,831.93
5506,Item 5506,Beauty,46.88
5507,Item 5507,Health,425.75
5508,Item 5508,Home,958.29
5509,Item 5509,Garden,560.09
5510,Item 5510,Home,379.2
5511,Item 5511,Beauty,912.82
5512,Item 5512,Electronics,842.2
5513,Item 5513,Books,114.7
5514,Item 5514,Health,482.62
5515,Item 5515,Books,691.25
5516,Item 5516,Beauty,963.14
5517,Item 5517,Electronics,481.8
5518,Item 5518,Electronics,915.15
5519,Item 5519,Clothing,392.42
5520,Item 5520,Books,204.34
5521,Item 5521,Sports,201.19
5522,Item 5522,Toys,520.83
5523,Item 5523,Food,705.09
5524,Item 5524,Beauty,734.24
5525,Item 5525,Home,578.81
5526,Item 5526,Clothing,446.67
5527,Item 5527,Books,590.93
5528,Item 5528,Toys,926.83
5529,Item 5529,Home,675.97
5530,Item 5530,Books,973.37
5531,Item 5531,Food,871.55
5532,Item 5532,Clothing,189.6
5533,Item 5533,Electronics,77.88
5534,Item 5534,Health,626.99
5535,Item 5535,Toys,543.6
5536,Item 5536,Electronics,968.09
5537,Item 5537,Electronics,602.7
5538,Item 5538,Beauty,264.62
5539,Item 5539,Books,145.61
5540,Item 5540,Home,640.91
5541,Item 5541,Food,233.87
5542,Item 5542,Beauty,754.52
5543,Item 5543,Sports,853.1
5544,Item 5544,Beauty,208.7
5545,Item 5545,Sports,294.7
5546,Item 5546,Food,193.36
5547,Item 5547,Home,314.11
5548,Item 5548,Home,543.53
5549,Item 5549,Food,398.53
5550,Item 5550,Food,227.03
5551,Item 5551,Books,527.24
5552,Item 5552,Home,529.12
5553,Item 5553,Beauty,286.75
5554,Item 5554,Home,164.41
5555,Item 5555,Beauty,262.91
5556,Item 5556,Sports,660.44
5557,Item 5557,Sports,978.6
5558,Item 5558,Books,838.62
5559,Item 5559,Sports,620.72
5560,Item 5560,Garden,404.54
5561,Item 5561,Food,154.38
5562,Item 5562,Food,42.37
5563,Item 5563,Health,411.79
5564,Item 5564,Garden,841.03
5565,Item 5565,Sports,37.69
5566,Item 5566,Toys,512.56
5567,Item 5567,Health,595.58
5568,Item 5568,Electronics,839.67
5569,Item 5569,Sports,717.63
5570,Item 5570,Sports,416.47
5571,Item 5571,Electronics,295.44
5572,Item 5572,Toys,936.83
5573,Item 5573,Sports,537.19
5574,Item 5574,Garden,371.03
5575,Item 5575,Books,323.81
5576,Item 5576,Sports,389.21
5577,Item 5577,Food,681.08
5578,Item 5578,Beauty,913.49
5579,Item 5579,Sports,141.79
5580,Item 5580,Food,320.78
5581,Item 5581,Beauty,655.08
5582,Item 5582,Garden,584.55
5583,Item 5583,Health,302.72
5584,Item 5584,Clothing,42.98
5585,Item 5585,Garden,662.91
5586,Item 5586,Toys,498.11
5587,Item 5587,Toys,351.47
5588,Item 5588,Food,317.85
5589,Item 5589,Clothing,786.14
5590,Item 5590,Clothing,680.44
5591,Item 5591,Clothing,840.26
5592,Item 5592,Health,463.66
5593,Item 5593,Home,851.32
5594,Item 5594,Food,853.26
5595,Item 5595,Beauty,206.45
5596,Item 5596,Books,539.37
5597,Item 5597,Electronics,72.47
5598,Item 5598,Sports,388.62
5599,Item 5599,Garden,436.92
5600,Item 5600,Garden,573.59
5601,Item 5601,Health,515.51
5602,Item 5602,Beauty,41.67
5603,Item 5603,Electronics,403.1
5604,Item 5604,Sports,719.53
5605,Item 5605,Health,765.25
5606,Item 5606,Sports,311.88
5607,Item 5607,Garden,808.02
5608,Item 5608,Health,111.92
5609,Item 5609,Sports,439.71
5610,Item 5610,Home,871.8
5611,Item 5611,Sports,295.97
5612,Item 5612,Electronics,562.68
5613,Item 5613,Health,125.1
5614,Item 5614,Toys,920.24
5615,Item 5615,Clothing,714.03
5616,Item 5616,Home,927.71
5617,Item 5617,Garden,922.87
5618,Item 5618,Food,814.76
5619,Item 5619,Books,994.29
5620,Item 5620,Beauty,321.91
5621,Item 5621,Books,694.59
5622,Item 5622,Electronics,204.34
5623,Item 5623,Toys,227.84
5624,Item 5624,Toys,245.44
5625,Item 5625,Electronics,44.9
5626,Item 5626,Books,868.07
5627,Item 5627,Food,512.33
5628,Item 5628,Beauty,214.85
5629,Item 5629,Home,385.48
5630,Item 5630,Garden,189.82
5631,Item 5631,Health,571.28
5632,Item 5632,Books,907.66
5633,Item 5633,Beauty,27.61
5634,Item 5634,Sports,313.57
5635,Item 5635,Garden,724.07
5636,Item 5636,Books,281.35
5637,Item 5637,Sports,465.41
5638,Item 5638,Toys,780.12
5639,Item 5639,Food,559.57
5640,Item 5640,Beauty,136.04
5641,Item 5641,Beauty,99.67
5642,Item 5642,Garden,246.54
5643,Item 5643,Home,207.61
5644,Item 5644,Health,931.84
5645,Item 5645,Home,819.61
5646,Item 5646,Sports,825.47
5647,Item 5647,Food,197.18
5648,Item 5648,Home,725.05
5649,Item 5649,Food,262.43
5650,Item 5650,Books,937.04
5651,Item 5651,Sports,194.85
5652,Item 5652,Beauty,871.02
5653,Item 5653,Sports,17.83
5654,Item 5654,Home,303.38
5655,Item 5655,Sports,951.16
5656,Item 5656,Sports,112.44
5657,Item 5657,Health,969.53
5658,Item 5658,Clothing,768.04
5659,Item 5659,Food,211.19
5660,Item 5660,Health,20.77
5661,Item 5661,Garden,986.02
5662,Item 5662,Garden,744.95
5663,Item 5663,Food,372.38
5664,Item 5664,Toys,538.56
5665,Item 5665,Electronics,658.11
5666,Item 5666,Beauty,557.39
5667,Item 5667,Health,472.55
5668,Item 5668,Home,302.46
5669,Item 5669,Books,127.71
5670,Item 5670,Toys,475.56
5671,Item 5671,Beauty,125.05
5672,Item 5672,Home,917.08
5673,Item 5673,Garden,931.1
5674,Item 5674,Clothing,735.69
5675,Item 5675,Electronics,411.68
5676,Item 5676,Food,91.29
5677,Item 5677,Sports,84.1
5678,Item 5678,Toys,555.32
5679,Item 5679,Home,918.11
5680,Item 5680,Clothing,507.15
5681,Item 5681,Electronics,846.96
5682,Item 5682,Health,655.07
5683,Item 5683,Sports,219.35
5684,Item 5684,Garden,266.19
5685,Item 5685,Beauty,551.24
5686,Item 5686,Clothing,780.34
5687,Item 5687,Health,923.02
5688,Item 5688,Home,308.11
5689,Item 5689,Beauty,317.22
5690,Item 5690,Clothing,108.03
5691,Item 5691,Beauty,359.53
5692,Item 5692,Home,528.77
5693,Item 5693,Beauty,502.65
5694,Item 5694,Home,339.03
5695,Item 5695,Food,934.32
5696,Item 5696,Health,601.85
5697,Item 5697,Clothing,44.6
5698,Item 5698,Food,802.62
5699,Item 5699,Clothing,826.98
5700,Item 5700,Home,86.59
5701,Item 5701,Food,942.76
5702,Item 5702,Toys,621.16
5703,Item 5703,Health,173.56
5704,Item 5704,Toys,672.53
5705,Item 5705,Health,374.91
5706,Item 5706,Home,397.18
5707,Item 5707,Beauty,987.95
5708,Item 5708,Electronics,574.66
5709,Item 5709,Food,659.23
5710,Item 5710,Sports,617.59
5711,Item 5711,Home,575.2
5712,Item 5712,Home,696.84
5713,Item 5713,Clothing,190.4
5714,Item 5714,Home,849.71
5715,Item 5715,Books,33.33
5716,Item 5716,Home,679.49
5717,Item 5717,Food,483.01
5718,Item 5718,Beauty,865.37
5719,Item 5719,Beauty,971.38
5720,Item 5720,Toys,282.98
5721,Item 5721,Books,221.48
5722,Item 5722,Clothing,66.1
5723,Item 5723,Toys,398.45
5724,Item 5724,Home,543.8
5725,Item 5725,Toys,947.89
5726,Item 5726,Electronics,767.9
5727,Item 5727,Food,230.76
5728,Item 5728,Health,782.07
5729,Item 5729,Books,173.42
5730,Item 5730,Home,336.36
5731,Item 5731,Home,555.74
5732,Item 5732,Beauty,297.15
5733,Item 5733,Health,314.67
5734,Item 5734,Beauty,988.5
5735,Item 5735,Home,132.12
5736,Item 5736,Electronics,311.9
5737,Item 5737,Toys,400.83
5738,Item 5738,Health,689.29
5739,Item 5739,Beauty,907.68
5740,Item 5740,Clothing,829.32
5741,Item 5741,Toys,139.19
5742,Item 5742,Health,123.92
5743,Item 5743,Food,439.0
5744,Item 5744,Electronics,948.28
5745,Item 5745,Home,24.21
5746,Item 5746,Sports,187.75
5747,Item 5747,Home,615.89
5748,Item 5748,Garden,871.64
5749,Item 5749,Health,267.41
5750,Item 5750,Beauty,338.32
5751,Item 5751,Beauty,882.6
5752,Item 5752,Garden,538.7
5753,Item 5753,Clothing,96.3
5754,Item 5754,Clothing,637.01
5755,Item 5755,Toys,839.54
5756,Item 5756,Clothing,140.13
5757,Item 5757,Electronics,47.51
5758,Item 5758,Home,228.09
5759,Item 5759,Electronics,535.61
5760,Item 5760,Toys,446.35
5761,Item 5761,Home,212.25
5762,Item 5762,Home,825.95
5763,Item 5763,Health,79.84
5764,Item 5764,Food,484.24
5765,Item 5765,Food,903.17
5766,Item 5766,Clothing,157.88
5767,Item 5767,Sports,510.63
5768,Item 5768,Toys,204.17
5769,Item 5769,Garden,33.59
5770,Item 5770,Food,123.29
5771,Item 5771,Home,878.51
5772,Item 5772,Toys,81.79
5773,Item 5773,Home,632.28
5774,Item 5774,Garden,459.8
5775,Item 5775,Health,620.68
5776,Item 5776,Beauty,333.56
5777,Item 5777,Toys,894.47
5778,Item 5778,Electronics,345.34
5779,Item 5779,Home,640.33
5780,Item 5780,Books,513.26
5781,Item 5781,Garden,84.58
5782,Item 5782,Electronics,744.44
5783,Item 5783,Clothing,984.47
5784,Item 5784,Garden,878.2
5785,Item 5785,Garden,721.72
5786,Item 5786,Beauty,493.69
5787,Item 5787,Books,229.89
5788,Item 5788,Electronics,653.53
5789,Item 5789,Books,451.64
5790,Item 5790,Home,117.73
5791,Item 5791,Health,848.49
5792,Item 5792,Clothing,147.93
5793,Item 5793,Home,79.18
5794,Item 5794,Health,370.06
5795,Item 5795,Electronics,546.49
5796,Item 5796,Garden,505.57
5797,Item 5797,Toys,503.4
5798,Item 5798,Beauty,285.33
5799,Item 5799,Clothing,169.35
5800,Item 5800,Food,778.11
5801,Item 5801,Sports,107.45
5802,Item 5802,Home,247.9
5803,Item 5803,Books,698.44
5804,Item 5804,Food,806.08
5805,Item 5805,Books,266.93
5806,Item 5806,Home,185.2
5807,Item 5807,Health,189.5
5808,Item 5808,Food,157.02
5809,Item 5809,Beauty,84.41
5810,Item 5810,Garden,579.2
5811,Item 5811,Electronics,32.75
5812,Item 5812,Books,651.18
5813,Item 5813,Home,180.78
5814,Item 5814,Garden,457.93
5815,Item 5815,Electronics,950.25
5816,Item 5816,Clothing,902.91
5817,Item 5817,Sports,365.65
5818,Item 5818,Health,12.3
5819,Item 5819,Beauty,319.24
5820,Item 5820,Garden,486.19
5821,Item 5821,Clothing,638.52
5822,Item 5822,Health,275.07
5823,Item 5823,Clothing,966.37
5824,Item 5824,Home,149.71
5825,Item 5825,Clothing,725.0
5826,Item 5826,Toys,353.39
5827,Item 5827,Health,876.15
5828,Item 5828,Toys,892.49
5829,Item 5829,Beauty,276.46
5830,Item 5830,Clothing,324.87
5831,Item 5831,Food,483.75
5832,Item 5832,Electronics,950.75
5833,Item 5833,Clothing,411.57
5834,Item 5834,Garden,397.57
5835,Item 5835,Food,753.54
5836,Item 5836,Toys,399.82
5837,Item 5837,Health,205.78
5838,Item 5838,Books,853.7
5839,Item 5839,Clothing,414.75
5840,Item 5840,Books,735.14
5841,Item 5841,Electronics,473.46
5842,Item 5842,Books,84.91
5843,Item 5843,Clothing,646.06
5844,Item 5844,Clothing,847.02
5845,Item 5845,Food,439.97
5846,Item 5846,Home,731.76
5847,Item 5847,Books,871.96
5848,Item 5848,Sports,914.09
5849,Item 5849,Toys,415.26
5850,Item 5850,Toys,299.75
5851,Item 5851,Beauty,137.76
5852,Item 5852,Home,138.08
5853,Item 5853,Garden,297.91
5854,Item 5854,Food,891.11
5855,Item 5855,Books,218.8
5856,Item 5856,Toys,753.63
5857,Item 5857,Books,547.13
5858,Item 5858,Sports,456.9
5859,Item 5859,Electronics,628.28
5860,Item 5860,Toys,937.8
5861,Item 5861,Sports,398.24
5862,Item 5862,Electronics,983.76
5863,Item 5863,Electronics,482.27
5864,Item 5864,Food,247.0
5865,Item 5865,Sports,490.18
5866,Item 5866,Sports,604.31
5867,Item 5867,Books,465.69
5868,Item 5868,Health,27.05
5869,Item 5869,Sports,819.97
5870,Item 5870,Books,320.46
5871,Item 5871,Garden,314.56
5872,Item 5872,Beauty,792.18
5873,Item 5873,Clothing,697.08
5874,Item 5874,Books,179.05
5875,Item 5875,Clothing,432.61
5876,Item 5876,Health,984.88
5877,Item 5877,Books,970.96
5878,Item 5878,Health,81.53
5879,Item 5879,Books,430.68
5880,Item 5880,Clothing,571.23
5881,Item 5881,Toys,720.74
5882,Item 5882,Garden,304.92
5883,Item 5883,Electronics,671.02
5884,Item 5884,Health,937.33
5885,Item 5885,Food,188.53
5886,Item 5886,Electronics,726.27
5887,Item 5887,Garden,439.13
5888,Item 5888,Electronics,940.08
5889,Item 5889,Clothing,843.0
5890,Item 5890,Home,974.19
5891,Item 5891,Electronics,787.84
5892,Item 5892,Clothing,256.89
5893,Item 5893,Toys,168.09
5894,Item 5894,Health,298.7
5895,Item 5895,Health,116.38
5896,Item 5896,Home,146.3
5897,Item 5897,Sports,446.14
5898,Item 5898,Clothing,303.24
5899,Item 5899,Home,303.02
5900,Item 5900,Health,168.46
5901,Item 5901,Beauty,672.49
5902,Item 5902,Health,308.62
5903,Item 5903,Home,606.13
5904,Item 5904,Home,569.25
5905,Item 5905,Home,68.52
5906,Item 5906,Garden,151.59
5907,Item 5907,Food,892.32
5908,Item 5908,Home,770.68
5909,Item 5909,Sports,842.93
5910,Item 5910,Toys,872.75
5911,Item 5911,Garden,635.36
5912,Item 5912,Beauty,438.22
5913,Item 5913,Food,366.66
5914,Item 5914,Home,195.62
5915,Item 5915,Home,248.76
5916,Item 5916,Electronics,269.21
5917,Item 5917,Toys,726.8
5918,Item 5918,Sports,616.64
5919,Item 5919,Home,605.87
5920,Item 5920,Books,475.31
5921,Item 5921,Beauty,771.33
5922,Item 5922,Garden,311.65
5923,Item 5923,Sports,471.64
5924,Item 5924,Clothing,449.29
5925,Item 5925,Home,895.71
5926,Item 5926,Sports,928.39
5927,Item 5927,Garden,804.97
5928,Item 5928,Sports,376.37
5929,Item 5929,Books,310.53
5930,Item 5930,Health,532.54
5931,Item 5931,Clothing,76.53
5932,Item 5932,Garden,202.17
5933,Item 5933,Food,489.74
5934,Item 5934,Clothing,889.07
5935,Item 5935,Food,869.12
5936,Item 5936,Home,336.24
5937,Item 5937,Sports,967.49
5938,Item 5938,Food,98.92
5939,Item 5939,Clothing,179.09
5940,Item 5940,Food,250.7
5941,Item 5941,Health,423.81
5942,Item 5942,Food,302.84
5943,Item 5943,Health,800.03
5944,Item 5944,Electronics,198.38
5945,Item 5945,Electronics,124.07
5946,Item 5946,Garden,137.77
5947,Item 5947,Health,731.27
5948,Item 5948,Beauty,354.68
5949,Item 5949,Home,630.57
5950,Item 5950,Electronics,729.55
5951,Item 5951,Electronics,549.07
5952,Item 5952,Toys,793.35
5953,Item 5953,Sports,322.63
5954,Item 5954,Garden,69.81
5955,Item 5955,Health,804.17
5956,Item 5956,Health,193.86
5957,Item 5957,Sports,986.58
5958,Item 5958,Toys,690.03
5959,Item 5959,Sports,97.52
5960,Item 5960,Home,844.26
5961,Item 5961,Health,617.47
5962,Item 5962,Toys,793.8
5963,Item 5963,Beauty,311.64
5964,Item 5964,Garden,459.13
5965,Item 5965,Beauty,850.78
5966,Item 5966,Electronics,592.5
5967,Item 5967,Books,778.97
5968,Item 5968,Electronics,549.24
5969,Item 5969,Clothing,826.18
5970,Item 5970,Beauty,910.25
5971,Item 5971,Home,729.7
5972,Item 5972,Sports,911.81
5973,Item 5973,Electronics,56.22
5974,Item 5974,Toys,589.18
5975,Item 5975,Electronics,328.92
5976,Item 5976,Books,566.62
5977,Item 5977,Sports,450.11
5978,Item 5978,Beauty,727.69
5979,Item 5979,Clothing,962.84
5980,Item 5980,Books,367.4
5981,Item 5981,Food,748.42
5982,Item 5982,Garden,275.13
5983,Item 5983,Toys,586.99
5984,Item 5984,Food,776.0
5985,Item 5985,Books,22.92
5986,Item 5986,Food,958.13
5987,Item 5987,Electronics,299.49
5988,Item 5988,Sports,624.52
5989,Item 5989,Health,953.04
5990,Item 5990,Electronics,15.07
5991,Item 5991,Clothing,686.82
5992,Item 5992,Health,697.75
5993,Item 5993,Sports,856.38
5994,Item 5994,Electronics,886.22
5995,Item 5995,Beauty,352.59
5996,Item 5996,Food,858.98
5997,Item 5997,Toys,484.82
5998,Item 5998,Toys,139.14
5999,Item 5999,Books,313.12
6000,Item 6000,Electronics,674.0
6001,Item 6001,Books,276.92
6002,Item 6002,Home,690.85
6003,Item 6003,Beauty,681.67
6004,Item 6004,Electronics,454.94
6005,Item 6005,Toys,82.55
6006,Item 6006,Clothing,508.39
6007,Item 6007,Electronics,714.04
6008,Item 6008,Clothing,680.32
6009,Item 6009,Clothing,982.95
6010,Item 6010,Garden,173.89
6011,Item 6011,Food,942.32
6012,Item 6012,Garden,251.54
6013,Item 6013,Health,953.24
6014,Item 6014,Books,635.12
6015,Item 6015,Clothing,649.19
6016,Item 6016,Sports,411.6
6017,Item 6017,Electronics,720.98
6018,Item 6018,Toys,545.47
6019,Item 6019,Food,763.06
6020,Item 6020,Health,154.59
6021,Item 6021,Health,64.8
6022,Item 6022,Food,427.33
6023,Item 6023,Health,480.39
6024,Item 6024,Garden,39.63
6025,Item 6025,Home,134.27
6026,Item 6026,Electronics,618.99
6027,Item 6027,Beauty,227.68
6028,Item 6028,Garden,437.55
6029,Item 6029,Toys,842.41
6030,Item 6030,Clothing,645.06
6031,Item 6031,Sports,438.63
6032,Item 6032,Home,446.9
6033,Item 6033,Electronics,263.13
6034,Item 6034,Books,178.95
6035,Item 6035,Electronics,186.54
6036,Item 6036,Beauty,920.26
6037,Item 6037,Garden,420.45
6038,Item 6038,Electronics,713.99
6039,Item 6039,Books,298.45
6040,Item 6040,Health,113.26
6041,Item 6041,Garden,431.8
6042,Item 6042,Clothing,653.5
6043,Item 6043,Beauty,767.42
6044,Item 6044,Sports,647.57
6045,Item 6045,Home,532.95
6046,Item 6046,Garden,502.13
6047,Item 6047,Beauty,617.83
6048,Item 6048,Electronics,142.55
6049,Item 6049,Sports,648.41
6050,Item 6050,Sports,561.97
6051,Item 6051,Clothing,14.99
6052,Item 6052,Sports,523.28
6053,Item 6053,Clothing,744.78
6054,Item 6054,Books,725.84
6055,Item 6055,Beauty,722.34
6056,Item 6056,Beauty,143.26
6057,Item 6057,Books,272.18
6058,Item 6058,Toys,708.09
6059,Item 6059,Health,781.39
6060,Item 6060,Clothing,954.36
6061,Item 6061,Home,187.22
6062,Item 6062,Toys,399.54
6063,Item 6063,Home,537.53
6064,Item 6064,Electronics,665.57
6065,Item 6065,Home,186.45
6066,Item 6066,Beauty,895.54
6067,Item 6067,Food,534.38
6068,Item 6068,Health,314.28
6069,Item 6069,Health,759.12
6070,Item 6070,Sports,514.57
6071,Item 6071,Clothing,572.2
6072,Item 6072,Sports,931.16
6073,Item 6073,Books,30.45
6074,Item 6074,Health,794.5
6075,Item 6075,Home,795.97
6076,Item 6076,Beauty,130.31
6077,Item 6077,Sports,61.24
6078,Item 6078,Books,679.72
6079,Item 6079,Clothing,813.88
6080,Item 6080,Health,114.54
6081,Item 6081,Garden,58.82
6082,Item 6082,Books,457.81
6083,Item 6083,Beauty,643.73
6084,Item 6084,Garden,356.24
6085,Item 6085,Garden,889.23
6086,Item 6086,Books,887.23
6087,Item 6087,Toys,521.64
6088,Item 6088,Sports,503.25
6089,Item 6089,Books,195.07
6090,Item 6090,Garden,329.78
6091,Item 6091,Beauty,607.27
6092,Item 6092,Books,419.76
6093,Item 6093,Food,64.28
6094,Item 6094,Toys,470.51
6095,Item 6095,Books,496.46
6096,Item 6096,Food,463.4
6097,Item 6097,Garden,371.41
6098,Item 6098,Sports,784.67
6099,Item 6099,Health,100.5
6100,Item 6100,Beauty,665.35
6101,Item 6101,Health,253.13
6102,Item 6102,Beauty,997.28
6103,Item 6103,Beauty,696.62
6104,Item 6104,Beauty,526.36
6105,Item 6105,Books,544.66
6106,Item 6106,Books,412.54
6107,Item 6107,Toys,82.16
6108,Item 6108,Clothing,602.29
6109,Item 6109,Beauty,160.82
6110,Item 6110,Toys,754.61
6111,Item 6111,Toys,247.33
6112,Item 6112,Home,590.58
6113,Item 6113,Sports,922.92
6114,Item 6114,Home,178.87
6115,Item 6115,Electronics,126.27
6116,Item 6116,Food,365.15
6117,Item 6117,Beauty,818.81
6118,Item 6118,Books,353.4
6119,Item 6119,Electronics,341.7
6120,Item 6120,Food,453.18
6121,Item 6121,Home,491.72
6122,Item 6122,Health,700.53
6123,Item 6123,Clothing,886.54
6124,Item 6124,Home,65.69
6125,Item 6125,Food,312.2
6126,Item 6126,Toys,142.29
6127,Item 6127,Food,693.44
6128,Item 6128,Sports,704.06
6129,Item 6129,Electronics,40.13
6130,Item 6130,Sports,497.27
6131,Item 6131,Electronics,366.45
6132,Item 6132,Beauty,719.66
6133,Item 6133,Home,497.15
6134,Item 6134,Electronics,167.96
6135,Item 6135,Books,212.64
6136,Item 6136,Beauty,740.91
6137,Item 6137,Food,187.06
6138,Item 6138,Toys,773.39
6139,Item 6139,Garden,718.53
6140,Item 6140,Food,946.37
6141,Item 6141,Food,731.61
6142,Item 6142,Beauty,298.69
6143,Item 6143,Food,701.09
6144,Item 6144,Books,580.33
6145,Item 6145,Toys,267.6
6146,Item 6146,Books,321.21
6147,Item 6147,Garden,19.99
6148,Item 6148,Clothing,666.36
6149,Item 6149,Health,675.75
6150,Item 6150,Garden,315.91
6151,Item 6151,Home,524.61
6152,Item 6152,Health,874.17
6153,Item 6153,Toys,666.12
6154,Item 6154,Clothing,493.9
6155,Item 6155,Home,366.6
6156,Item 6156,Sports,783.63
6157,Item 6157,Beauty,142.61
6158,Item 6158,Garden,812.11
6159,Item 6159,Garden,904.8
6160,Item 6160,Food,881.56
6161,Item 6161,Sports,610.7
